ArX_C_NMR,ArX_C_isotropic,ArX_C_Mulliken,ArX_C_area,ArX_R_isotropic,ArX_R_Mulliken,ArX_R_area,ArX_bond_order,ArX_bond_length,ArX_E_HOMO,ArX_E_LUMO,ArX_electroneg,ArX_hardness,ArX_dipole,ArB(OR)2_C_NMR,ArB(OR)2_C_isotropic,ArB(OR)2_C_Mulliken,ArB(OR)2_C_area,ArB(OR)2_B_isotropic,ArB(OR)2_B_Mulliken,ArB(OR)2_B_area,ArB(OR)2_bond_order,ArB(OR)2_bond_length,ArB(OR)2_HOMO,ArB(OR)2_LUMO,ArB(OR)2_electroneg,Ar-B(OR)2_hardness,Ar-B(OR)2_dipole,catalyst_Pd_charge,catalyst_Pd_expoarea,catalyst_P_charge,catalyst_P_expoarea,catalyst_HOMO,catalyst_LUMO,catalyst_dipole,catalyst_area,catalyst_PSA,catalyst_volume,catalyst_ovality,catalyst_weight,catalyst_H,tres(s),T,loading,catalyst,Scheme
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,480,90,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,480,110,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,510,30,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,510,50,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,510,70,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,510,90,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,510,110,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,540,30,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,540,50,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,540,70,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,540,90,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,540,110,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,570,30,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,570,50,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,570,70,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,570,90,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,570,110,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,30,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,50,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,70,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,90,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,600,110,2,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,60,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,90,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,90,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,90,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,90,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,90,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,120,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,120,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,120,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,120,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,120,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,150,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,150,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,150,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,150,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,150,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,180,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,180,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,180,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,180,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,180,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,210,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,210,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,210,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,210,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,210,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,240,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,240,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,240,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,240,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,240,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,270,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,270,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,270,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,270,90,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,270,110,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,300,30,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,300,50,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,300,70,1.5,P1_L4,1b-2d
154.46,35.169,0.112,10.461,643.793,-0.011,27.981,1.02,1.766,-0.2615,-0.0376,0.1495,0.112,3.52,117.15,72.48,0.217,7.601,85.35,0.468,11.94,1.04,1.547,-0.2148,-0.0226,0.1187,0.0961,3.55,-0.2334,6.945,0.64,6.557,-0.1904,-0.0524,10.05,847.47,62.493,877.47,1.91,948.369,-3570.99,300,90,1.5,P1_L4,1b-2d
